shape_id,shape_name,theta_eff,beta,param1,param2,aspect_ratio_cav,dc_mm,D_body_mm,D_hemi_mm,L_total_mm,L_cyl_mm,dc_D_ratio,sigma_c,Re,U_ms,depth_m,Froude,Cdp,Csf,Cd,L_tilde,D_tilde,cavity_covers,drag_red_pct
2,truncated_cone,37.4141,0.6076,44.7632,0.6567,0.7601,12.0,30.0,15.0,115.0,85.0,0.4,0.35619,1612868.0,14.053,7.71,13.2308,0.4911,0.265753,0.874431,1.0252,0.9726,0,17.294
5,ogive_polynomial,48.5202,0.7492,2.1038,0.0,0.6311,12.0,30.0,15.0,115.0,85.0,0.4,0.19453,3078504.0,26.823,39.79,25.2538,0.611953,0.176526,0.899602,2.6282,1.6203,0,46.224
4,elliptical,96.631,0.9933,0.5682,0.0,0.5682,12.0,30.0,15.0,115.0,85.0,0.4,0.15639,1828766.0,15.934,18.55,15.0018,0.922934,0.085358,1.115825,5.061,2.2712,0,73.968
1,cone,29.7714,0.4965,29.7714,0.0,0.8741,12.0,30.0,15.0,115.0,85.0,0.4,0.20048,2658413.0,23.163,20.7,21.8077,0.336185,0.22806,0.675868,1.3399,1.1137,0,28.984
3,spherical,23.507,0.3989,2.1555,0.0,1.0778,12.0,30.0,15.0,115.0,85.0,0.4,0.06867,2598946.0,22.645,37.82,21.3198,0.213126,0.179664,0.489576,2.7783,1.6411,0,47.168
2,truncated_cone,33.9094,0.5579,40.1362,0.6206,1.1529,12.0,30.0,15.0,115.0,85.0,0.4,0.31765,567232.0,4.942,0.51,4.6532,0.441388,0.332122,0.889862,1.0041,0.9593,0,0.0
0,disc,90.0,1.0,90.0,0.0,0.0226,12.0,30.0,15.0,115.0,85.0,0.4,0.12953,2642406.0,23.023,4.75,21.6763,0.951114,0.033782,1.090023,6.6076,2.454,0,89.793
1,cone,44.8045,0.7047,44.8045,0.0,0.5034,12.0,30.0,15.0,115.0,85.0,0.4,0.37848,855987.0,7.458,34.38,7.0219,0.652081,0.299462,1.067793,1.2069,1.1114,0,9.102
4,elliptical,84.9413,0.9961,0.7511,0.0,0.7511,12.0,30.0,15.0,115.0,85.0,0.4,0.15594,4472648.0,38.97,10.75,36.6903,0.944169,0.070702,1.12147,4.9207,2.206,0,78.662
1,cone,43.3934,0.687,43.3934,0.0,0.5289,12.0,30.0,15.0,115.0,85.0,0.4,0.34281,1303929.0,11.361,3.59,10.6965,0.601904,0.283651,1.002628,1.2697,1.1627,0,17.473
1,cone,50.908,0.7761,50.908,0.0,0.4062,12.0,30.0,15.0,115.0,85.0,0.4,0.15792,3996638.0,34.823,31.95,32.7855,0.630562,0.14054,0.879348,3.3888,1.7728,0,57.932
5,ogive_polynomial,36.5996,0.5962,3.6145,0.0,1.0844,12.0,30.0,15.0,115.0,85.0,0.4,0.06561,1896891.0,16.528,39.5,15.5607,0.380136,0.078168,0.553682,5.2767,2.2271,0,77.166
0,disc,90.0,1.0,90.0,0.0,0.034,12.0,30.0,15.0,115.0,85.0,0.4,0.38974,1386057.0,12.077,38.2,11.3702,1.119913,0.225952,1.463504,2.1539,1.5272,0,29.698
2,truncated_cone,61.9162,0.8823,73.8007,0.6441,0.3335,12.0,30.0,15.0,115.0,85.0,0.4,0.35898,2252815.0,19.629,5.51,18.4804,0.916553,0.222992,1.25803,1.8568,1.3833,0,33.086
3,spherical,53.2245,0.801,0.8813,0.0,0.4406,12.0,30.0,15.0,115.0,85.0,0.4,0.22611,1002287.0,8.733,7.33,8.222,0.690147,0.227587,1.033235,2.5231,1.5706,0,31.092
5,ogive_polynomial,45.5934,0.7144,2.3444,0.0,0.7033,12.0,30.0,15.0,115.0,85.0,0.4,0.23373,3871982.0,33.737,37.62,31.7629,0.589045,0.192458,0.893307,2.0262,1.4,0,41.84
2,truncated_cone,29.8826,0.4982,35.15,0.5994,0.9129,12.0,30.0,15.0,115.0,85.0,0.4,0.27488,817537.0,7.123,43.31,6.7065,0.343477,0.318425,0.778244,0.9468,0.9723,0,4.571
2,truncated_cone,47.2957,0.7349,54.047,0.4997,0.397,12.0,30.0,15.0,115.0,85.0,0.4,0.32192,332082.0,2.893,27.62,2.7242,0.654069,0.343031,1.114784,1.5351,1.2385,0,0.0
3,spherical,31.0955,0.5165,1.6078,0.0,0.8039,12.0,30.0,15.0,115.0,85.0,0.4,0.12973,1603486.0,13.971,15.36,13.1538,0.323699,0.219774,0.647228,2.0648,1.4921,0,32.992
4,elliptical,99.6368,0.9859,0.5256,0.0,0.5256,12.0,30.0,15.0,115.0,85.0,0.4,0.09004,2431567.0,21.186,34.84,19.9468,0.891454,0.0,0.989665,8.8193,3.006,0,100.0
1,cone,48.7879,0.7523,48.7879,0.0,0.4379,12.0,30.0,15.0,115.0,85.0,0.4,0.1326,1178774.0,10.271,42.53,9.6698,0.589894,0.155401,0.851032,3.9093,1.9739,0,52.788
3,spherical,23.0958,0.3923,2.1953,0.0,1.0976,12.0,30.0,15.0,115.0,85.0,0.4,0.23368,1360793.0,11.857,39.2,11.1629,0.238824,0.295901,0.645663,0.7919,0.8696,0,11.53
0,disc,90.0,1.0,90.0,0.0,0.0103,12.0,30.0,15.0,115.0,85.0,0.4,0.18336,816249.0,7.112,42.47,6.6959,0.990054,0.143035,1.24185,4.4907,2.1475,0,58.403
3,spherical,57.5048,0.8434,0.8018,0.0,0.4009,12.0,30.0,15.0,115.0,85.0,0.4,0.10568,4591806.0,40.009,29.17,37.6678,0.696277,0.048527,0.847566,5.8364,2.4207,0,85.686
0,disc,90.0,1.0,90.0,0.0,0.0316,12.0,30.0,15.0,115.0,85.0,0.4,0.06079,4041368.0,35.213,39.06,33.1524,0.886503,0.0,0.983913,13.3544,3.6725,1,100.0
3,spherical,41.2703,0.6596,1.1821,0.0,0.591,12.0,30.0,15.0,115.0,85.0,0.4,0.26322,699803.0,6.097,40.95,5.7407,0.5503,0.302481,0.966411,1.551,1.2521,0,11.091
1,cone,38.8749,0.6276,38.8749,0.0,0.6202,12.0,30.0,15.0,115.0,85.0,0.4,0.19415,761891.0,6.638,25.49,6.25,0.455456,0.278721,0.8436,1.9748,1.4145,0,18.868
5,ogive_polynomial,35.2972,0.5778,3.9223,0.0,1.1767,12.0,30.0,15.0,115.0,85.0,0.4,0.28725,2935850.0,25.58,45.75,24.0835,0.433407,0.246584,0.794089,1.084,1.0315,0,28.436
2,truncated_cone,57.0575,0.8392,66.7125,0.5789,0.2548,12.0,30.0,15.0,115.0,85.0,0.4,0.11056,3038133.0,26.471,21.62,24.9226,0.696721,0.064126,0.863915,5.6228,2.3224,0,80.839
0,disc,90.0,1.0,90.0,0.0,0.0441,12.0,30.0,15.0,115.0,85.0,0.4,0.24391,4590105.0,39.994,11.28,37.6538,1.04408,0.137147,1.295262,3.324,1.8154,0,58.418
0,disc,90.0,1.0,90.0,0.0,0.0464,12.0,30.0,15.0,115.0,85.0,0.4,0.14848,1239940.0,10.804,49.96,10.1715,0.944797,0.077771,1.130521,5.5715,2.4203,0,76.653
4,elliptical,37.0606,0.6027,2.3374,0.0,2.3374,12.0,30.0,15.0,115.0,85.0,0.4,0.18093,1349876.0,11.762,24.7,11.0734,0.432953,0.242324,0.782444,1.8196,1.2712,0,27.833
2,truncated_cone,39.0162,0.6295,44.2945,0.4767,1.1904,12.0,30.0,15.0,115.0,85.0,0.4,0.09333,161082.0,1.404,37.31,1.3214,0.422399,0.218238,0.741156,3.9868,1.9869,0,35.473
1,cone,37.0885,0.603,37.0885,0.0,0.6614,12.0,30.0,15.0,115.0,85.0,0.4,0.20688,559658.0,4.876,49.25,4.591,0.435335,0.281775,0.830181,1.6904,1.2839,0,9.796
1,cone,31.5765,0.5236,31.5765,0.0,0.8135,12.0,30.0,15.0,115.0,85.0,0.4,0.33348,480949.0,4.191,27.52,3.9453,0.383423,0.35239,0.851352,0.8381,0.8904,0,0.0
1,cone,63.0051,0.891,63.0051,0.0,0.2547,12.0,30.0,15.0,115.0,85.0,0.4,0.24495,1812862.0,15.796,15.01,14.8714,0.85605,0.189872,1.156356,2.783,1.6715,0,42.076
2,truncated_cone,42.8606,0.6802,49.0613,0.5055,1.1052,12.0,30.0,15.0,115.0,85.0,0.4,0.27676,1796451.0,15.653,41.88,14.7368,0.578635,0.235865,0.925782,1.5478,1.2315,0,26.342
0,disc,90.0,1.0,90.0,0.0,0.015,12.0,30.0,15.0,115.0,85.0,0.4,0.30181,2899040.0,25.259,44.21,23.7816,1.096779,0.178141,1.390861,2.7025,1.6581,0,46.688
5,ogive_polynomial,37.6601,0.611,3.3975,0.0,1.0192,12.0,30.0,15.0,115.0,85.0,0.4,0.37758,1621844.0,14.131,48.67,13.3044,0.510388,0.266122,0.893532,0.9703,1.003,0,16.717
3,spherical,66.9072,0.9199,0.6594,0.0,0.3297,12.0,30.0,15.0,115.0,85.0,0.4,0.33522,2141835.0,18.662,41.09,17.57,0.948779,0.212212,1.276631,2.1945,1.4032,0,35.885
4,elliptical,43.7382,0.6914,1.9345,0.0,1.9345,12.0,30.0,15.0,115.0,85.0,0.4,0.33117,1292441.0,11.261,8.45,10.6022,0.613494,0.261786,0.988458,1.2489,1.1539,0,18.16
3,spherical,44.8636,0.7054,1.076,0.0,0.538,12.0,30.0,15.0,115.0,85.0,0.4,0.25842,4703673.0,40.983,21.89,38.5854,0.581752,0.191362,0.885835,1.7479,1.3734,0,41.559
0,disc,90.0,1.0,90.0,0.0,0.0134,12.0,30.0,15.0,115.0,85.0,0.4,0.16545,585654.0,5.103,28.62,4.8043,0.988143,0.11714,1.210142,5.0477,2.3038,0,63.532
0,disc,90.0,1.0,90.0,0.0,0.0239,12.0,30.0,15.0,115.0,85.0,0.4,0.31548,1321999.0,11.519,2.12,10.8447,1.095125,0.210859,1.422655,2.6283,1.6506,0,35.972
2,truncated_cone,35.4169,0.5795,37.6952,0.2418,0.7483,12.0,30.0,15.0,115.0,85.0,0.4,0.37796,2989162.0,26.045,45.95,24.5209,0.477895,0.236088,0.832085,0.8679,0.9542,0,25.374
4,elliptical,31.7305,0.5259,2.7728,0.0,2.7728,12.0,30.0,15.0,115.0,85.0,0.4,0.3086,2956770.0,25.762,29.09,24.2552,0.394867,0.2362,0.747828,0.8356,0.9284,0,25.81
0,disc,90.0,1.0,90.0,0.0,0.0335,12.0,30.0,15.0,115.0,85.0,0.4,0.24906,1503587.0,13.101,6.1,12.3343,1.050217,0.173274,1.338059,3.281,1.8033,0,47.069
5,ogive_polynomial,46.6721,0.7274,2.2495,0.0,0.6749,12.0,30.0,15.0,115.0,85.0,0.4,0.32298,1484721.0,12.936,34.59,12.1796,0.642663,0.257321,1.015498,1.5206,1.2379,0,22.485
5,ogive_polynomial,48.6116,0.7502,2.097,0.0,0.6291,12.0,30.0,15.0,115.0,85.0,0.4,0.19461,4028207.0,35.098,39.81,33.0444,0.617272,0.1707,0.898792,2.612,1.5886,0,49.094
2,truncated_cone,39.9499,0.6421,41.5504,0.1541,0.6745,12.0,30.0,15.0,115.0,85.0,0.4,0.16812,1569632.0,13.676,32.94,12.8761,0.465774,0.216725,0.790278,2.4703,1.5781,0,35.08
1,cone,36.4344,0.5939,36.4344,0.0,0.6773,12.0,30.0,15.0,115.0,85.0,0.4,0.06353,1717986.0,14.969,48.51,14.0931,0.377105,0.071206,0.544759,5.4754,2.2961,0,78.625
0,disc,90.0,1.0,90.0,0.0,0.0132,12.0,30.0,15.0,115.0,85.0,0.4,0.18562,4040210.0,35.203,27.65,33.1429,0.974258,0.102788,1.186046,4.5079,2.1749,0,69.18
2,truncated_cone,61.0597,0.8751,71.6629,0.5918,0.8633,12.0,30.0,15.0,115.0,85.0,0.4,0.26607,3508205.0,30.567,6.91,28.7787,0.829476,0.180652,1.122678,2.3973,1.5511,0,45.851
1,cone,52.8193,0.7967,52.8193,0.0,0.3793,12.0,30.0,15.0,115.0,85.0,0.4,0.13432,4429296.0,38.593,25.28,36.3347,0.672397,0.107961,0.886175,4.2162,2.0311,0,67.329
5,ogive_polynomial,53.6914,0.8058,1.7809,0.0,0.5343,12.0,30.0,15.0,115.0,85.0,0.4,0.15357,2170166.0,18.909,16.07,17.8024,0.658683,0.142934,0.910799,3.848,1.9564,0,56.509
5,ogive_polynomial,46.8065,0.729,2.2383,0.0,0.6715,12.0,30.0,15.0,115.0,85.0,0.4,0.13782,1374848.0,11.979,37.38,11.2782,0.565899,0.163631,0.836764,3.4185,1.8084,0,49.622
4,elliptical,42.5654,0.6764,1.9967,0.0,1.9967,12.0,30.0,15.0,115.0,85.0,0.4,0.32055,1900791.0,16.562,2.8,15.5927,0.580087,0.252273,0.947475,1.2754,1.1173,0,24.198
1,cone,75.6601,0.9688,75.6601,0.0,0.1278,12.0,30.0,15.0,115.0,85.0,0.4,0.34229,4003201.0,34.88,0.89,32.8393,1.038565,0.186251,1.342329,2.1979,1.498,0,45.031
2,truncated_cone,34.4129,0.5652,39.4587,0.5115,0.2718,12.0,30.0,15.0,115.0,85.0,0.4,0.05029,598751.0,5.217,35.0,4.9117,0.345991,0.03631,0.475558,6.3692,2.5802,0,89.129
4,elliptical,47.9282,0.7423,1.7352,0.0,1.7352,12.0,30.0,15.0,115.0,85.0,0.4,0.33448,149523.0,1.303,19.26,1.2266,0.662609,0.392714,1.171399,1.443,1.1847,0,0.0
1,cone,25.873,0.4364,25.873,0.0,1.0309,12.0,30.0,15.0,115.0,85.0,0.4,0.19072,2690422.0,23.442,7.53,22.0702,0.254905,0.235462,0.599949,1.098,1.0741,0,27.032
2,truncated_cone,59.1442,0.8585,68.3384,0.5382,0.6636,12.0,30.0,15.0,115.0,85.0,0.4,0.37153,3764718.0,32.802,46.12,30.883,0.894261,0.208854,1.220545,1.6305,1.2827,0,38.008
5,ogive_polynomial,43.3125,0.686,2.5737,0.0,0.7721,12.0,30.0,15.0,115.0,85.0,0.4,0.13488,1886280.0,16.435,34.05,15.4736,0.502829,0.162512,0.769578,3.2685,1.8344,0,49.325
0,disc,90.0,1.0,90.0,0.0,0.0261,12.0,30.0,15.0,115.0,85.0,0.4,0.05756,1959374.0,17.072,15.85,16.0733,0.881312,0.0,0.977705,14.86,3.627,1,100.0
0,disc,90.0,1.0,90.0,0.0,0.0265,12.0,30.0,15.0,115.0,85.0,0.4,0.06456,354613.0,3.09,39.2,2.909,0.87305,0.0,0.969561,12.9524,3.6236,1,100.0
4,elliptical,56.16,0.8306,1.4229,0.0,1.4229,12.0,30.0,15.0,115.0,85.0,0.4,0.10597,2028476.0,17.674,21.28,16.6401,0.684856,0.063808,0.850484,5.3223,2.3194,0,81.069
0,disc,90.0,1.0,90.0,0.0,0.016,12.0,30.0,15.0,115.0,85.0,0.4,0.11997,706394.0,6.155,18.82,5.7947,0.894929,0.016996,1.016697,6.8941,2.7262,0,94.732
2,truncated_cone,45.753,0.7163,52.677,0.5258,0.8201,12.0,30.0,15.0,115.0,85.0,0.4,0.25922,1054705.0,9.19,37.02,8.652,0.593764,0.267698,0.973883,1.7658,1.345,0,21.762
5,ogive_polynomial,64.9725,0.9061,1.3341,0.0,0.4002,12.0,30.0,15.0,115.0,85.0,0.4,0.07923,1571227.0,13.69,21.1,12.8892,0.769105,0.0,0.867151,8.4114,2.9539,0,100.0
0,disc,90.0,1.0,90.0,0.0,0.0194,12.0,30.0,15.0,115.0,85.0,0.4,0.37824,784865.0,6.839,21.4,6.4385,1.144057,0.260294,1.520996,2.1416,1.4389,0,22.225
2,truncated_cone,38.2124,0.6186,42.5173,0.405,1.1298,12.0,30.0,15.0,115.0,85.0,0.4,0.17764,2564677.0,22.346,35.36,21.0387,0.441496,0.195575,0.748002,2.0873,1.4716,0,38.019
2,truncated_cone,35.1798,0.5761,41.0914,0.5755,0.3857,12.0,30.0,15.0,115.0,85.0,0.4,0.16602,3578639.0,31.181,13.2,29.3565,0.3956,0.188236,0.691261,2.0364,1.4427,0,40.994
3,spherical,23.671,0.4015,2.1401,0.0,1.07,12.0,30.0,15.0,115.0,85.0,0.4,0.2572,4873682.0,42.465,7.11,39.9801,0.247736,0.228685,0.589827,0.7484,0.8677,0,30.91
1,cone,50.1608,0.7678,50.1608,0.0,0.4172,12.0,30.0,15.0,115.0,85.0,0.4,0.26662,3869289.0,33.713,44.25,31.7408,0.690124,0.184618,0.990878,1.9695,1.3835,0,41.483
0,disc,90.0,1.0,90.0,0.0,0.0443,12.0,30.0,15.0,115.0,85.0,0.4,0.27108,1930923.0,16.824,28.62,15.8399,1.036956,0.166114,1.31502,3.092,1.6925,0,46.176
4,elliptical,49.8381,0.7642,1.6545,0.0,1.6545,12.0,30.0,15.0,115.0,85.0,0.4,0.31517,141461.0,1.233,18.52,1.1604,0.7157,0.394908,1.226955,1.5931,1.2355,0,0.0
4,elliptical,33.1727,0.5472,2.6418,0.0,2.6418,12.0,30.0,15.0,115.0,85.0,0.4,0.3564,2177396.0,18.972,31.12,17.8617,0.426753,0.256607,0.798959,0.7583,0.8785,0,20.159
4,elliptical,34.9882,0.5734,2.4916,0.0,2.4916,12.0,30.0,15.0,115.0,85.0,0.4,0.20525,397013.0,3.459,49.37,3.2568,0.405062,0.33402,0.851569,1.4803,1.2033,0,1.271
2,truncated_cone,51.1503,0.7788,61.254,0.6598,0.4953,12.0,30.0,15.0,115.0,85.0,0.4,0.20795,264689.0,2.306,16.41,2.1713,0.646782,0.298496,1.056605,2.5648,1.6408,0,11.954
3,spherical,23.6444,0.4011,2.1426,0.0,1.0713,12.0,30.0,15.0,115.0,85.0,0.4,0.35042,1511602.0,13.171,19.09,12.4001,0.265273,0.311087,0.693989,0.5643,0.7292,0,9.881
3,spherical,42.787,0.6793,1.1352,0.0,0.5676,12.0,30.0,15.0,115.0,85.0,0.4,0.27033,3081242.0,26.847,20.83,25.2762,0.547677,0.208064,0.870823,1.6284,1.2482,0,34.278
0,disc,90.0,1.0,90.0,0.0,0.0435,12.0,30.0,15.0,115.0,85.0,0.4,0.12942,1225315.0,10.676,18.21,10.0516,0.942787,0.038409,1.08589,6.2488,2.4853,0,88.177
1,cone,42.6703,0.6778,42.6703,0.0,0.5424,12.0,30.0,15.0,115.0,85.0,0.4,0.17519,3708964.0,32.316,29.12,30.4256,0.50798,0.176964,0.793755,2.5374,1.5488,0,46.567
1,cone,49.676,0.7624,49.676,0.0,0.4244,12.0,30.0,15.0,115.0,85.0,0.4,0.11717,541007.0,4.714,32.2,4.438,0.591693,0.146946,0.842153,4.2934,2.1147,0,54.987
4,elliptical,39.2619,0.6329,2.1904,0.0,2.1904,12.0,30.0,15.0,115.0,85.0,0.4,0.13554,4558361.0,39.717,15.45,37.3934,0.452594,0.153286,0.711953,2.5782,1.6597,0,53.063
3,spherical,68.7411,0.932,0.6356,0.0,0.3178,12.0,30.0,15.0,115.0,85.0,0.4,0.15301,627677.0,5.469,27.64,5.149,0.845505,0.132695,1.085088,4.5722,2.2854,0,60.961
4,elliptical,29.8035,0.497,2.9668,0.0,2.9668,12.0,30.0,15.0,115.0,85.0,0.4,0.06556,2833970.0,24.693,6.98,23.2478,0.288588,0.126013,0.510761,3.6991,1.8837,0,63.174
5,ogive_polynomial,43.9101,0.6935,2.5094,0.0,0.7528,12.0,30.0,15.0,115.0,85.0,0.4,0.06499,2155076.0,18.777,19.66,17.6787,0.485262,0.009538,0.591636,6.6935,2.6415,0,97.101
0,disc,90.0,1.0,90.0,0.0,0.0239,12.0,30.0,15.0,115.0,85.0,0.4,0.088,2456461.0,21.403,28.62,20.151,0.914073,0.0,1.014091,9.3392,2.9931,0,100.0
1,cone,70.6563,0.9435,70.6563,0.0,0.1755,12.0,30.0,15.0,115.0,85.0,0.4,0.13606,3444682.0,30.014,36.66,28.2576,0.86695,0.066699,1.03996,5.5318,2.3819,0,80.389
3,spherical,51.3352,0.7808,0.9201,0.0,0.4601,12.0,30.0,15.0,115.0,85.0,0.4,0.20386,4202330.0,36.615,13.86,34.4728,0.666322,0.165848,0.942233,2.7093,1.5843,0,50.062
3,spherical,48.0371,0.7436,0.9947,0.0,0.4973,12.0,30.0,15.0,115.0,85.0,0.4,0.16096,4229579.0,36.853,49.93,34.6963,0.591975,0.146321,0.845159,3.0961,1.7743,0,55.188
4,elliptical,46.043,0.7199,1.8207,0.0,1.8207,12.0,30.0,15.0,115.0,85.0,0.4,0.10196,4469339.0,38.942,16.96,36.6631,0.532578,0.089869,0.723571,4.3958,2.0854,0,72.841
0,disc,90.0,1.0,90.0,0.0,0.0106,12.0,30.0,15.0,115.0,85.0,0.4,0.07234,3882861.0,33.832,8.56,31.8521,0.864315,0.0,0.961967,11.4028,3.356,1,100.0
0,disc,90.0,1.0,90.0,0.0,0.0322,12.0,30.0,15.0,115.0,85.0,0.4,0.10058,4233517.0,36.887,7.26,34.7286,0.933788,0.0,1.03411,8.0312,2.9486,0,100.0
1,cone,41.1158,0.6576,41.1158,0.0,0.5728,12.0,30.0,15.0,115.0,85.0,0.4,0.0949,257531.0,2.244,7.08,2.1126,0.454643,0.174409,0.729902,4.4288,2.1201,0,45.551
1,cone,79.5685,0.9835,79.5685,0.0,0.0921,12.0,30.0,15.0,115.0,85.0,0.4,0.38758,4422658.0,38.535,11.18,36.2802,1.118667,0.187472,1.422645,2.0826,1.4331,0,43.749
3,spherical,38.0999,0.617,1.2913,0.0,0.6457,12.0,30.0,15.0,115.0,85.0,0.4,0.10902,121800.0,1.061,21.69,0.9992,0.41811,0.291869,0.812628,3.4142,1.8072,0,15.806
5,ogive_polynomial,47.265,0.7345,2.2006,0.0,0.6602,12.0,30.0,15.0,115.0,85.0,0.4,0.22104,4794065.0,41.771,35.63,39.327,0.610616,0.170625,0.894826,2.1952,1.5535,0,46.588
1,cone,57.9413,0.8475,57.9413,0.0,0.3131,12.0,30.0,15.0,115.0,85.0,0.4,0.13426,4390141.0,38.251,39.92,36.0135,0.703514,0.092305,0.903737,4.8318,2.1362,0,72.208
0,disc,90.0,1.0,90.0,0.0,0.04,12.0,30.0,15.0,115.0,85.0,0.4,0.34981,1260050.0,10.979,30.82,10.3365,1.127007,0.236363,1.480835,2.3979,1.5215,0,31.744
3,spherical,34.4008,0.565,1.443,0.0,0.7215,12.0,30.0,15.0,115.0,85.0,0.4,0.20311,211005.0,1.838,32.55,1.7309,0.397707,0.372015,0.881267,1.5693,1.2423,0,0.0
3,spherical,58.0664,0.8487,0.7922,0.0,0.3961,12.0,30.0,15.0,115.0,85.0,0.4,0.19099,1041360.0,9.073,29.12,8.5425,0.769803,0.191131,1.071086,3.3244,1.8342,0,42.757
1,cone,40.6899,0.652,40.6899,0.0,0.5815,12.0,30.0,15.0,115.0,85.0,0.4,0.09455,4807069.0,41.884,43.0,39.4336,0.456208,0.107503,0.665394,4.2494,2.117,0,69.215
1,cone,67.9534,0.9269,67.9534,0.0,0.2025,12.0,30.0,15.0,115.0,85.0,0.4,0.13915,3136625.0,27.33,12.89,25.7305,0.838391,0.076658,1.02255,5.0937,2.2722,0,76.746
4,elliptical,46.37,0.7238,1.8054,0.0,1.8054,12.0,30.0,15.0,115.0,85.0,0.4,0.05924,4108933.0,35.801,5.62,33.7066,0.517036,0.0,0.612396,7.8238,2.7804,0,100.0
4,elliptical,35.329,0.5783,2.4651,0.0,2.4651,12.0,30.0,15.0,115.0,85.0,0.4,0.31508,452779.0,3.945,16.9,3.7143,0.441109,0.346182,0.900753,0.9792,0.999,0,0.0
4,elliptical,91.523,0.9996,0.6444,0.0,0.6444,12.0,30.0,15.0,115.0,85.0,0.4,0.28268,4798078.0,41.806,1.67,39.3599,1.091466,0.152082,1.356554,2.7997,1.6534,0,53.772
4,elliptical,30.2697,0.5041,2.9177,0.0,2.9177,12.0,30.0,15.0,115.0,85.0,0.4,0.14574,1408162.0,12.269,25.25,11.5515,0.313778,0.244247,0.663823,1.6316,1.2796,0,26.913
5,ogive_polynomial,44.4048,0.6997,2.4585,0.0,0.7376,12.0,30.0,15.0,115.0,85.0,0.4,0.1687,3857556.0,33.611,32.79,31.6445,0.539904,0.163651,0.812799,2.6273,1.6571,0,49.585
3,spherical,32.5767,0.5384,1.5299,0.0,0.765,12.0,30.0,15.0,115.0,85.0,0.4,0.18638,2139936.0,18.645,37.59,17.5545,0.353328,0.223301,0.685924,1.6292,1.2821,0,29.51
5,ogive_polynomial,45.3215,0.7111,2.3695,0.0,0.7109,12.0,30.0,15.0,115.0,85.0,0.4,0.35064,509113.0,4.436,11.7,4.1764,0.648331,0.327482,1.093838,1.3586,1.1379,0,1.119
0,disc,90.0,1.0,90.0,0.0,0.0257,12.0,30.0,15.0,115.0,85.0,0.4,0.33167,1078901.0,9.401,36.48,8.8505,1.093709,0.226745,1.436072,2.5113,1.5738,0,31.464
5,ogive_polynomial,42.6291,0.6772,2.6515,0.0,0.7954,12.0,30.0,15.0,115.0,85.0,0.4,0.11835,1932083.0,16.834,40.38,15.8494,0.48028,0.152194,0.734262,3.545,1.8952,0,54.549
0,disc,90.0,1.0,90.0,0.0,0.0336,12.0,30.0,15.0,115.0,85.0,0.4,0.2808,4257946.0,37.1,32.4,34.929,1.045794,0.152918,1.311541,2.9315,1.6435,0,52.889
5,ogive_polynomial,35.9672,0.5873,3.7577,0.0,1.1273,12.0,30.0,15.0,115.0,85.0,0.4,0.29189,3083047.0,26.863,34.41,25.291,0.45425,0.237457,0.806111,1.1905,1.0659,0,29.262
1,cone,34.8977,0.5721,34.8977,0.0,0.7168,12.0,30.0,15.0,115.0,85.0,0.4,0.35899,2035999.0,17.74,11.2,16.7018,0.475406,0.267015,0.858392,0.8727,0.9356,0,19.789
0,disc,90.0,1.0,90.0,0.0,0.0397,12.0,30.0,15.0,115.0,85.0,0.4,0.2441,1648052.0,14.36,30.81,13.5194,1.023877,0.169039,1.30405,3.4715,1.7955,0,48.928
3,spherical,33.3855,0.5503,1.4902,0.0,0.7451,12.0,30.0,15.0,115.0,85.0,0.4,0.16339,2948621.0,25.691,5.15,24.1883,0.367323,0.206589,0.681278,1.8783,1.3905,0,37.374
0,disc,90.0,1.0,90.0,0.0,0.0274,12.0,30.0,15.0,115.0,85.0,0.4,0.28887,3721022.0,32.421,39.02,30.5245,1.061969,0.155243,1.331674,2.8389,1.6824,0,50.671
5,ogive_polynomial,41.8007,0.6665,2.7522,0.0,0.8257,12.0,30.0,15.0,115.0,85.0,0.4,0.07692,2017220.0,17.576,4.44,16.5478,0.46571,0.070459,0.634151,5.1661,2.2712,0,78.58
5,ogive_polynomial,40.1011,0.6441,2.9849,0.0,0.8955,12.0,30.0,15.0,115.0,85.0,0.4,0.31297,2912507.0,25.377,15.63,23.8921,0.528549,0.231824,0.875318,1.2203,1.1023,0,29.556
3,spherical,38.6405,0.6244,1.2715,0.0,0.6357,12.0,30.0,15.0,115.0,85.0,0.4,0.37214,2126655.0,18.53,12.91,17.4455,0.522801,0.260085,0.900979,0.9941,1.0071,0,21.731
5,ogive_polynomial,54.6521,0.8157,1.7315,0.0,0.5194,12.0,30.0,15.0,115.0,85.0,0.4,0.31458,3312220.0,28.86,27.0,27.171,0.766151,0.201765,1.082466,1.8202,1.3408,0,38.124
2,truncated_cone,54.3365,0.8125,57.6811,0.2319,0.5149,12.0,30.0,15.0,115.0,85.0,0.4,0.35243,2527908.0,22.026,43.41,20.7371,0.800663,0.229455,1.148088,1.63,1.2859,0,32.094
1,cone,51.9094,0.787,51.9094,0.0,0.3919,12.0,30.0,15.0,115.0,85.0,0.4,0.39405,3155377.0,27.493,23.62,25.8844,0.789326,0.222966,1.128194,1.4014,1.1519,0,32.107
4,elliptical,60.3787,0.8693,1.2921,0.0,1.2921,12.0,30.0,15.0,115.0,85.0,0.4,0.13909,3380309.0,29.453,6.18,27.7296,0.74393,0.096717,0.947104,4.4328,2.1314,0,71.061
